id,division,summary,likeCount,createdAt
2558,TECH,기독교 각 교회 맞춤 AI 앱개발 및 지자체 연계AI,4,2026-03-26T19:26:27Z
2546,LOCAL,"알래스카에서 붕어빵, 어묵 (순대,떡볶이 인기 많으면 팔만한것) 그 이외에 하나 더 메뉴 추가할 예정 알레스카에서 유명한 식료품으로",2,2026-03-26T18:24:07Z
2542,TECH,"“콘텐츠의 가치를 보호하는 새로운 패러다임” — 무가치화 기반 콘텐츠 보호 기술, Bluu Kat",4,2026-03-26T17:59:12Z
2538,TECH,"AI 기반 식기·테이블웨어 표준화 검색 시스템 ITDA로, B2B 유통의 정보 비효율을 해결합니다.",2,2026-03-26T17:51:10Z
2535,TECH,나노전달기술이 적용된 과민성대장증후군을 위한 건강기능식품 물,3,2026-03-26T17:35:46Z
2530,TECH,"에셋을 드래그해 바로 페이지가 완성되는, 비전공자 예비 창업자를 위한 가장 쉬운 앱 빌더 — Plugview Make",1,2026-03-26T17:13:16Z
2525,TECH,"도시 미관, 환경 해치는 현수막은 이제 그만! 통합인증(pass)과 사용자 정보 기반으로 필요한 복지/혜택을 ai추천/신청하고 지역구 핵심정책을 알 수 있는 통합 어플/웹서비스",2,2026-03-26T16:57:35Z
2523,LOCAL,뼈등심 요리를 통해 기존뼈찜의 수율을 높임,2,2026-03-26T16:55:27Z
2521,TECH,상향등 눈부심방지 필름,3,2026-03-26T16:50:51Z
2509,TECH,산후 및 스트레스성 탈모를 위한 무균1회용 두피앰플,1,2026-03-26T16:31:20Z
2504,TECH,알레르기 걱정 없이 즐기는 K-Food 알레르기 식당 플랫폼 - Travel Allergy,9,2026-03-26T16:22:01Z
2503,TECH,소프트웨어와 실행 장치를 버전별로 매칭하여 같은 버전에서만 실행되도록 함으로써 불법 복제를 어렵게 만드는 오프라인 DRM 시스템,1,2026-03-26T16:20:37Z
2502,LOCAL,K-Souvenir,1,2026-03-26T16:18:56Z
2497,TECH,데이터 기반 지방정부 유휴공간 재생 및 기금 운용 의사결정 지원 솔루션,2,2026-03-26T16:05:01Z
2491,TECH,학습자의 움직임과 집중도를 추적해 성과를 높이는 AI 학습관리 시스템,0,2026-03-26T15:54:44Z
2486,LOCAL,타로와 카페를 동시에 하는 나의 가게,2,2026-03-26T15:46:58Z
2483,TECH,1인 프리미엄 헤어살롱,3,2026-03-26T15:41:55Z
2482,TECH,한방차 추출물 고체화 기술을 활용한 혁신형  ‘한방 티코인(Tea-Coin)’ 개발 및 사업화,2,2026-03-26T15:41:29Z
2472,LOCAL,"“AI 기반 디자인 기술과 ‘보이는 업사이클링’을 결합하여, 일상 폐기물을 개인 맞춤형 생활 오브제로 직접 제작하는 참여형 라이프스타일 플랫폼”",4,2026-03-26T15:19:35Z
2464,TECH,에이전트를 위한 TUI 도구 판매 서비스,2,2026-03-26T15:12:42Z
2455,LOCAL,"절약한 캠퍼스 전기를 동네 카페 커피로 바꿔주는 '소속화 기반 에너지 감축 넛지(Nudge) 플랫폼', 엔포켓",2,2026-03-26T15:02:50Z
2454,TECH,오늘의 감정을 컬러로 표현하고 컬러에 맞는 음악을 큐레이션해주는 앱,3,2026-03-26T15:02:47Z
2451,LOCAL,"노인과 아파트, 노인 빈곤률 해결을 위한 방안",1,2026-03-26T14:56:50Z
2447,TECH,"'엄마의 감정'을 다루는 서비스는 아직 없습니다. '엄마의 숲속' 은 감정 데이터를 기반으로 육아, 커뮤니티, 상담까지 확장 가능한 차세대 육아 플랫폼입니다.",5,2026-03-26T14:51:59Z
2437,TECH,셀프홈케어 구독서비스,1,2026-03-26T14:43:52Z
2432,TECH,"반려동물 생애부터 이별까지, 구독형 AI 펫로스 케어 플랫폼",10,2026-03-26T14:35:33Z
2424,TECH,웹툰을 게임으로 변환하여 글로벌 게임 시장에 출시하는 사업,0,2026-03-26T14:29:10Z
2422,TECH,"새로 사지 않고, 다르게 입는다.",3,2026-03-26T14:27:38Z
2419,TECH,드론으로 고층 및 저층 고압세척및 페인팅 가능한 기술로 산재율0%에 도전 현재는 신사업이나 국산화가 없으며 현재는 인력과 병합 구조이나 완전 기체로만 공사함을 목표,3,2026-03-26T14:24:45Z
2417,TECH,B2b 폐업 재고 중계 플랫폼,3,2026-03-26T14:21:50Z
2408,TECH,"1인가구 맞춤 중고가전렌탈 서비스. 필수가전, 계절가전, 조리가전, 있으면 좋은 소형 건조기까지. 사용하는데 새것 살필요없이 근처 중고가전 업체에서 확인하고 빌리자!",2,2026-03-26T14:10:45Z
2403,TECH,"국내 자동차 등록대수 2,600만 대, 그중 모임에 참여하고 싶지만 어디서 찾아야할지 모르는 사람들을 위한 플랫폼",2,2026-03-26T14:03:04Z
2402,TECH,"부모의 정서·에너지·지원망 데이터를 바탕으로, AI가 각 가구에 맞는 ‘오늘의 운영’과 도움 연결을 제공해 번아웃을 막는 가구 단위 부모 케어 앱",3,2026-03-26T14:01:55Z
2398,TECH,아기를 업은 상태에서도 착용 가능한 아우터,4,2026-03-26T13:58:26Z
2395,LOCAL,배달기사를 위한 소통이야기,0,2026-03-26T13:57:54Z
2377,TECH,"혼자 두지 않는 반려생활, 동네에서 연결하는 펫 돌봄 플랫폼",2,2026-03-26T13:38:34Z
2374,TECH,폭발적인 총기 슈팅 액션과 나만의 공간을 가꾸는 거점 건설 시스템이 결합된 하이브리드 모바일 슈팅 게임!,0,2026-03-26T13:34:10Z
2365,TECH,반려동물 약먹이는 필건 기존제품이 약 크기마다 잘 호환도 안되고 내구성도 약해서 개선개발하고싶어요,2,2026-03-26T13:25:06Z
2362,TECH,취업이 어려워? 취팡이 도와줄게!   15년 취업이직 컨설팅 노하우를 학습한 취업채용 플랫폼,2,2026-03-26T13:22:16Z
2357,TECH,"묻어두기 아까운 아이디어를 올리고 거래까지 연결하는 플랫폼, 띵크",1,2026-03-26T13:14:10Z
2353,TECH,"""다문화 가정의 안정적인 정착을 돕기 위해 신뢰 기반의 검증된 정보와 맞춤형 매칭을 제공하는 글로벌 국제결혼 정보 플랫폼, 하트 브릿지(Heart Bridge)""",3,2026-03-26T13:09:24Z
2352,TECH,태국에서 브랜딩하는 한국 라면~,1,2026-03-26T13:08:53Z
2335,TECH,우산 대여 자판기 사업 아이디어,1,2026-03-26T12:58:48Z
2334,LOCAL,괴산군 청결고추 추출물 및 입술 건강 성분을 함유한 저자극 고효능 립 플럼퍼 조성물,5,2026-03-26T12:58:46Z
2330,TECH,고양이 언어 번역기,3,2026-03-26T12:57:51Z
2325,LOCAL,개인별 건강 데이터에 최적화된 로컬 푸드를 AI 가공 기술로 온디맨드 생산 및 배송 시스템 개발,1,2026-03-26T12:53:07Z
2323,TECH,K-결제 고속도로: 외국인 관광객 QR 직결제와 소상공인 실시간 원화 정산 플랫폼. 부제: 블록체인 기반 수수료 절감 및 국가 CBDC 표준 인프라 구축 프로젝트,8,2026-03-26T12:50:25Z
2311,LOCAL,장애. 비장애인이 함께 이용할 수 있는 맞춤형 무장애 미용실,4,2026-03-26T12:34:49Z
2305,TECH,세상을 나갈 더 많은 기회의 선택,2,2026-03-26T12:30:24Z
2304,TECH,절수를 위한 순간 온수 시스템,2,2026-03-26T12:28:50Z
2300,TECH,"고용 손실 7.2만 건, 빈 일자리 22만 개의 역설. AI 매칭으로 구직자-기업 미스매치를 0으로 만드는 HR 솔루션",2,2026-03-26T12:24:44Z
2299,TECH,공기 주입식 링 팽창 메커니즘을 적용한 1인 장착 가능 민·군 겸용 항공기 엔진커버를 개발하여 항공 지상 조업 장비(GSE) 국산화를 실현함.,1,2026-03-26T12:24:42Z
2292,TECH,햅틱 반응형 캐릭터 성장을 활용한 멘탈케어 디지털 토템 개발,4,2026-03-26T12:19:12Z
2280,TECH,우버.캠핑카.캠핑카 이제 주차장에 넣지 말고 새로운 친구 만들고 용돈도 벌고.,2,2026-03-26T12:13:33Z
2262,TECH,"OYA는 주얼리를 단순한 장신구가 아닌, 조형성과 구조를 기반으로 한 ‘착용 가능한 오브제’로 제안하는 디자인 중심 브랜드입니다.",2,2026-03-26T12:03:44Z
2259,TECH,"스마트폰으로 현수막, 간판을 찍으면 AI가 즉시 업체 정보를 알려주는 플랫폼, 배너아이(BannerEye)",1,2026-03-26T12:02:48Z
2249,TECH,초고온 열처리 기반 완전분해 시스템 개발사업,2,2026-03-26T11:54:44Z
2246,TECH,"장례는 시작이 좋아야 끝도 좋습니다.  상조가 있으신 분도, 상조가 없으신 분도 전화만 주시면 가까운 장례식장 안내부터 빈소료 할인까지 한방에~",3,2026-03-26T11:53:20Z
2234,TECH,로봇 학습용 동작 데이터를 YouTube 영상에서 자동 수집·가공하는 Physical AI 데이터 엔진,1,2026-03-26T11:44:34Z
2225,TECH,폐플라스틱으로 만든 친환경 공예로 환경 콘텐츠를 만들어요!,2,2026-03-26T11:42:49Z
2222,TECH,니키의 제품계발 짜잔,3,2026-03-26T11:39:41Z
2221,TECH,인체공학적 패턴 설계로 산후우울 및 육아스트레스를 줄인 기능성 육아앞치마,3,2026-03-26T11:38:46Z
2220,TECH,"화면이 필요한 모든 사업분야 및 공공시설 점검, 여행지 및 시각장애인 AR글래스 실시간 안내하는  실시간 영상 플랫폼 입니다.",1,2026-03-26T11:38:34Z
2200,TECH,오토바이 헬멧용 안경 제작 및 글로벌 시장 진출 (헬멧과 얼굴 사이에 안경다리가 눌려서 생기는 고통을 해결한 템플프리 안경),3,2026-03-26T11:21:31Z
2193,LOCAL,"10~20대 남성이 입고 싶은 옷을 찾을 수 있는 감도 높은 온라인 셀렉샵, 비벨로입니다.",4,2026-03-26T11:16:11Z
2192,TECH,지금 내게 필요한 영양소 국내 자연식품으로 간편하게 제공해드려요!,2,2026-03-26T11:15:55Z
2191,TECH,모두의 재건축 모두가 행복한 새아파트,2,2026-03-26T11:14:24Z
2187,LOCAL,로컬푸드 채소를 손질 + 소분 + 용도별 패키지판매,3,2026-03-26T11:11:38Z
2182,TECH,도전 2029년 어단리,3,2026-03-26T11:07:01Z
2177,TECH,3IE는 크록스의 지비츠(Jibbitz)처럼 사용자가 디테일을 추가·변형하여 스타일을 완성할 수 있는 커스터마이징 의류 브랜드입니다.,2,2026-03-26T11:02:27Z
2174,TECH,"초고령사회 통합돌봄 현장에서 복지사의 반복 행정 부담을 줄이고, 건강측정·운동·상담·사례관리·행정기록이 하나의 흐름으로 실제 작동하도록 연결하는 AI 기반 복지 특화 그룹웨어입니다",2,2026-03-26T11:00:54Z
2167,TECH,"'AI 가상 피팅 및 안면 분석 기술'을 융합하여, 오차 없는 초정밀 조제와 디지털 고객 경험을 실현한 차세대 스마트 안경원",2,2026-03-26T10:56:17Z
2162,TECH,"바이브코딩 레시피 공유 플랫폼. AI로 만든 것의 '어떻게'를 기록하고, 공유하고, 팔 수 있습니다.",3,2026-03-26T10:53:21Z
2158,TECH,﻿AI 기반 CAD 전기도면 자동인식 수량산출 솔루션,2,2026-03-26T10:51:08Z
2155,TECH,"그들의 경험이 밀려 들어올 때, 누군가의 설렘이 시작되는 곳",3,2026-03-26T10:49:56Z
2156,TECH,ai가 계획해주는 나의 일상,2,2026-03-26T10:49:56Z
2141,LOCAL,"대전 지역을 본 떠 만든 다이어트, 벌크 디저트",4,2026-03-26T10:42:41Z
2138,TECH,Ai가 모든 레시피를 만들어주는 카페,0,2026-03-26T10:37:23Z
2135,TECH,필라테스 하는 (슬림 탄탄 몸매를 원하는) 여성을 위한 신개념 프로틴 라인업,2,2026-03-26T10:34:04Z
2134,TECH,부모의 걱정을 기회로 바꾸는 실내 운동,3,2026-03-26T10:33:16Z
2129,TECH,자동화 시스템으로 운영 효율을 극대화한 프리미엄 테이크아웃 커피 브랜드,2,2026-03-26T10:30:12Z
2128,LOCAL,지역 자연식품과 연계한 강아지 수제간식,2,2026-03-26T10:29:31Z
2122,TECH,"AI로 10분 단위의 삶의 맥락을 계획하고 기록하는 Life Engineering Platform ""gollog"" (Grid based Ordinary Life LOG)",70,2026-03-26T10:27:13Z
2116,TECH,"매일의 영감을 뽑다, 당신의 하루에 가치 있는 차이를 만드는 데일리 가차(Gacha) 서비스",4,2026-03-26T10:21:58Z
2110,TECH,전국 휴대폰 판매점이 아직도 엑셀로 복잡한 영업 관리를 중구난방하게 한다. 이걸 '완벽한 웹사이트'로 통일해버린다면,3,2026-03-26T10:16:37Z
2108,TECH,특정 데이터로 대시보드 플랫폼 제작,3,2026-03-26T10:13:50Z
2107,TECH,"도전! Ai 유튜브!! Ai활용도가 높아진 오늘, 다양한 ai서비스를 이용해서 컨텐츠를 제작함",2,2026-03-26T10:13:12Z
2103,TECH,도전하세요! 언제나될수있다.,2,2026-03-26T10:11:02Z
2096,LOCAL,지역사회 기반 펀딩을 통한 돈쭐 플랫폼 “Slip”,7,2026-03-26T10:07:33Z
2095,TECH,밴드 활동 전 주기를 연결하는 음악공간 플랫폼,3,2026-03-26T10:05:46Z
2089,TECH,세상 모든 질문을 하는 서베이 어블제작,3,2026-03-26T10:03:51Z
2087,TECH,"어르신의 외로운 저녁 시간, AI가 표정을 읽고 말벗이 되어드리는 맞춤형 화상 돌봄 서비스",2,2026-03-26T10:00:47Z
2074,TECH,AI가 중고거래 상대의 사기 위험도를 분석해 안전한 거래를 돕는 서비스,2,2026-03-26T09:50:48Z
2073,LOCAL,매장 유휴 시간 활용 취향 기반 오프라인 모임,2,2026-03-26T09:50:21Z
2072,TECH,모든 법률 분쟁의 중재가 필요한 시점 입니다.,3,2026-03-26T09:50:12Z
2071,TECH,"보호자 없는 1인 가구를 위한, 프라이버시 보장 기반 개인 매니저",3,2026-03-26T09:49:55Z
2067,TECH,자기장 집속 센서를 이용한 바파괴 검사 시스템,2,2026-03-26T09:48:00Z
2056,TECH,자전거 보관소를 태양광·AI·전기차 충전이 결합된 수익형 스마트 인프라로 전환하는 아이디어,2,2026-03-26T09:42:06Z
2054,TECH,섭식 장애 해소를 위한 초지역화 기반 AI 개인맞춤 ‘지속관리형’ 스마트 체중 및 영양관리 앱 (지역 라이프스타일 & 유전적 특징 반영),3,2026-03-26T09:41:13Z
2038,TECH,"인증샷 한 장으로 식단 분석부터 맞춤 레시피까지, 찍으면 분석하고 먹으면 관리되는 당신을 위한 초개인화 건강 가이드. 나만을 위한 AI 식생활 매니저.",0,2026-03-26T09:30:26Z
2028,TECH,모두의 창업 화이팅 용준떡상가자,3,2026-03-26T09:19:07Z
2025,TECH,교육열 사업으로 애니메이션으로 이해하고 게임으로 실습하는것이다,3,2026-03-26T09:17:45Z
2024,TECH,밀리브릿지(MilliBridge): 제대군인의 군 경력을 민간 직무로 번역해 연결하는 국방 특화 숙련인력 매칭 플랫폼,3,2026-03-26T09:17:30Z
2023,TECH,반려동물 보호자가 커뮤니티·서비스 예약·AI 헬스케어까지 하나의 앱에서 해결할 수 있는 국내 최초 반려동물 전문 플랫폼 및 반려동물 헬스케어 웨어러블 기기,2,2026-03-26T09:17:01Z
2022,TECH,"외국인도 언어 걱정 없이 예약하는 서울 K-Beauty 플랫폼, Makeover Seoul",1,2026-03-26T09:16:50Z
2021,TECH,고령화 사회 요양원·노인복지 교육용 경영 시뮬레이션 게임,0,2026-03-26T09:16:41Z
2017,TECH,자기 수행을 통해 자살률 감소시키는 ai개발,3,2026-03-26T09:11:32Z
2014,TECH,3040대 타임푸어 여성의 집중력 개선을 위한 AI 바이오피드백 기반 청각 피드백 자극 솔루션,4,2026-03-26T09:10:30Z
1998,TECH,"병원에 혼자 가는 어르신 옆에, 내 가족처럼 함께 가주는 서비스입니다.",1,2026-03-26T09:06:18Z
1993,TECH,AR로 집 안을 실측하고 꾸밀 수 있는 스마트 인테리어 플랫폼,2,2026-03-26T09:05:01Z
1977,TECH,1인 크리에이터를 위한 라디오 방송 각본 생성과 유튜브 팟캐스트 자동 송출 프로그램입니다.,2,2026-03-26T08:56:47Z
1975,TECH,쉐이빙 폼에 범용으로 적용 가능한 착탈식 쉐이빙 브러쉬 일체형 어댑터,1,2026-03-26T08:56:21Z
1968,LOCAL,좋은한우를 저렴하게 고객들께 드릴수있게 만들자 누구와도 전통적인방식의 숯불구이,2,2026-03-26T08:53:13Z
1966,TECH,증강현실 실측기반 인테리어 서비스 시스템,1,2026-03-26T08:52:28Z
1965,TECH,광주 지역 1인 맞춤형 에어컨·세탁기 위생점검 정기 홈케어 서비스,1,2026-03-26T08:52:11Z
1961,TECH,"일본, 중국, 베트남, 에서도 특허 받은  Round-Square 라면",1,2026-03-26T08:50:54Z
1957,TECH,음성 데이터 분석으로 메타인지를 극대화하여 학습 효율을 90%까지 끌어올리는 에듀테크 플랫폼,2,2026-03-26T08:50:38Z
1955,TECH,대한민국 군 복무 청년들의 '경력 단절'을 '창업 인큐베이팅' 기간으로 전환!!,2,2026-03-26T08:50:12Z
1941,TECH,"모든 세대가 각자의 속도로 머무를 수 있는, 시간을 경험하는 공간!",1,2026-03-26T08:44:32Z
1939,TECH,만취인들을 문 앞까지 모셔다드리는 서비스를 제공하는 플랫폼,1,2026-03-26T08:43:43Z
1938,LOCAL,우리 동네 나의 작업실 나의 미술관 - 그림 공작소로 오세요!!,1,2026-03-26T08:43:15Z
1934,TECH,아이들의 꿈과 성장을 키우는 유아체육센터,2,2026-03-26T08:39:52Z
1932,TECH,지역 미술학원·공방·개인 스튜디오를 연결해 클래스 예약과 창작 커뮤니티를 제공하는 오프라인 기반 예술 플랫폼,1,2026-03-26T08:39:14Z
1927,TECH,"창업가의 심리적 결핍을 돈이 되는 콘텐츠로 바꾸는 AI 수익화 상담소입니다. 거장들의 마케팅 로직과 멘탈코칭을 결합해, 막막한 아이디어를 타깃을 잡고 강력한 정체성 확립을 설계.",2,2026-03-26T08:36:56Z
1925,TECH,"시중 대비 20% 저렴하고 상용성을 개선한 신소재 생분해성 바이오 플라스틱 화장품 용기를 개발해, 영세 화장품 업체도 진짜 친환경을 실현할 수 있도록 합니다.",1,2026-03-26T08:36:25Z
1915,TECH,아파트 월세차 플랫폼,1,2026-03-26T08:33:11Z
1899,TECH,기존 헬스장 머신에 태그와 센서를 부착해 운동기록과 근력변화를 자동 관리하는 스마트 헬스장 플랫폼,8,2026-03-26T08:25:34Z
1890,TECH,겨울용 축구화 제작 사업,2,2026-03-26T08:17:34Z
1887,TECH,직접 골라 배송 받는 구독형 반려동물 밀키트,1,2026-03-26T08:14:29Z
1885,LOCAL,"스포츠를 사랑하는 사람들과 자유로운 만남, 소셜 플랫폼 앤드원",2,2026-03-26T08:14:05Z
1877,TECH,"골든타임 10분, 잃어버린 것을 다시 찾는 하이퍼로컬 구조 플랫폼",64,2026-03-26T08:12:18Z
1874,TECH,한중일 무역 & 금속분말 전문가라오,2,2026-03-26T08:11:21Z
1872,TECH,"불투명한 불용 IT 자산 시장의 전 과정을 블록체인으로 증명하고, AI 기반 시세 예측으로 기업의 ESG 공시 대응을 지원하는 순환경제 플랫폼",2,2026-03-26T08:11:16Z
1864,TECH,"블록체인과 VoIP가 만난 개인정보 무결점 주차 안심번호, 메타패스(MetaPass)",0,2026-03-26T08:08:03Z
1862,TECH,"노인인구증가대비  노인복지예산의 감소를 효율적이고, 합리적인  시스템화",2,2026-03-26T08:06:47Z
1853,LOCAL,"베어져 쓸모를 찾지 못하는 수호나무, 제주 삼나무의 가치를 사람들에게 전합니다.",2,2026-03-26T08:03:31Z
1845,TECH,건설업 사무직 종사자들을 위한 프로그램,2,2026-03-26T08:01:53Z
1842,LOCAL,전국 5일장 상생 QR 보냉 장바구니로 환경 가치와 로컬 상생을 동시에 실현하는 O2O 플랫폼 사업입니다.,0,2026-03-26T07:59:15Z
1841,TECH,공공 건설 입찰 데이터 분석 및 조인트벤처(JV) 매칭 IT 플랫폼,2,2026-03-26T07:58:09Z
1831,TECH,"의뢰 내용 기반 실력 테스트로 통역사를 선별하는 매칭 플랫폼, 메타프렛입니다.",2,2026-03-26T07:53:53Z
1823,TECH,"사용자의 직무 맥락을 이해하여 전문 용어 정리와 일정 관리를 자동화하는 AI 기반 지능형 업무 비서, BariMate",2,2026-03-26T07:50:17Z
1822,TECH,아이가 주인공인 동화책으로 추억을 저장하세요.,2,2026-03-26T07:50:09Z
1820,TECH,전통 소재(한지·대나무)로 직접 만드는 K-Chime 교구재와 AI 수업지원 플랫폼을 결합한 공교육 특화 STEAM 융합교육 솔루션,2,2026-03-26T07:49:47Z
1814,TECH,저가 테이크아웃 카페,2,2026-03-26T07:47:34Z
1812,LOCAL,"한국 고유 과일인 참외를 활용한 프리미엄 막걸리를 개발하여, K-푸드 트렌드에 맞춰 국내 시장 안착 후 글로벌 수출까지 확장하는 지역 특산 전통주 브랜드입니다.",4,2026-03-26T07:45:53Z
1807,TECH,근로소득보다 자본소득이 더 중요해진 시대. 투자는 선택이 아니라 필수입니다.,1,2026-03-26T07:43:42Z
1805,TECH,PPA사업을 위한 플랫폼(예스엘42),2,2026-03-26T07:42:57Z
1799,TECH,신경건축학을 활용한 지역 도시 미관 컨설팅 사업,2,2026-03-26T07:40:55Z
1790,TECH,데이터 기반으로 물류 솔루션 선택을 혁신하는 B2B 매칭 플랫폼,2,2026-03-26T07:37:44Z
1789,TECH,3차원 실내 맵 기반 소방 관제 솔루션 소방 관제 솔루션,2,2026-03-26T07:37:31Z
1788,TECH,재개발 재건축 전자투표,2,2026-03-26T07:35:09Z
1785,TECH,AI 기술을 활용해 거동이 불편한 고령자와 반려동물도 집에서 증명사진을 제작할 수 있는 비대면 이미지 생성 서비스,2,2026-03-26T07:33:26Z
1781,TECH,"카온은 고객 위치로 직접 찾아가는 유리복원·배터리·썬팅 통합 차량관리 서비스로, 빠른 대응과 높은 재방문율을 만드는 수익형 모델입니다.",2,2026-03-26T07:32:01Z
1775,TECH,지방대학과 이주시니어 콜라보 교육기관 플랫폼,2,2026-03-26T07:28:22Z
1772,TECH,AI를 활용한 제초 로봇,2,2026-03-26T07:27:21Z
1770,TECH,도면을 기반으로 전기·통신 공사의 법 위반 가능성과 시공 오류를 자동으로 분석해주는 AI 감리 보조 시스템,3,2026-03-26T07:26:46Z
1768,TECH,AI와 3D 프린팅으로 반려동물의 생전 모습을 그대로 재현한 맞춤형 메모리얼 피규어 및 추모 서비스 '아라(ARA)',1,2026-03-26T07:26:37Z
1756,TECH,반려동물 케어를 인증하고 책임감 있는 보호자만 연결하는 신뢰 기반 플랫폼,2,2026-03-26T07:22:35Z
1749,TECH,폐태양광 패널의 수거·등급판정·재사용·재활용을 연결하는 순환자산 운영 AI 자동화 플랫폼,4,2026-03-26T07:19:23Z
1747,LOCAL,지역연계형 베이커리 체험 공방 카페,3,2026-03-26T07:18:53Z
1741,TECH,각 지역별 문화유산 데이터 통합 관리 및 열람 플랫폼,2,2026-03-26T07:17:38Z
1728,TECH,퇴근까지 걱정없이 반려 동물 돌봄 로봇,4,2026-03-26T07:13:34Z
1727,TECH,초정밀 AI 가상패널을 활용한 시장 및 여론 시뮬레이션 서비스,8,2026-03-26T07:12:54Z
1717,TECH,"집 앞 학원부터 사이버대학교까지, 전국의 모든 교육 정보를 한눈에 비교하고 실시간 출결까지 관리하는 '온·오프라인 통합 교육 솔루션 ,에듀픽 (EduPick)""",2,2026-03-26T07:09:09Z
1711,TECH,치매예방 빨간펜 눈높이 학습프로그램,3,2026-03-26T07:06:58Z
1710,TECH,"AI 기반 음악을 상업적으로 활용 가능한 사운드 자산으로 정리·매칭하는 서비스, 루핀뮤직입니다.",3,2026-03-26T07:05:59Z
1709,LOCAL,외국인을 위한 K문화 연결 하숙집(가정집)어플,4,2026-03-26T07:05:32Z
1707,TECH,"이력서에도 거짓과 조작이 넘치는 시대, AI가 뻥을 탐지하고 최종 판단은 사람이 하는 채용검증 서비스 트루뻥(TruBBung)",1,2026-03-26T07:05:18Z
1701,TECH,짐을 쌀 때 반복되는 앉았다 일어나기의 불편함을 줄여주는 거치대형 캐리어입니다.,2,2026-03-26T07:03:34Z
1700,TECH,비옷. 등산. 낚시 의류의 간편 휴대 장치,4,2026-03-26T07:03:05Z
1695,TECH,중고차 C2C 플랫폼,3,2026-03-26T07:01:22Z
1691,LOCAL,지역 농산물과 협업 하는 고메 스프레드,2,2026-03-26T07:00:34Z
1690,TECH,말 한마디로 주문이 가능한 고령층 맞춤형 AI 음성 주문 시스템,3,2026-03-26T07:00:21Z
1679,TECH,"컨테이너 화물을 포드 단위로 분해해 200~500kg급 자율 항공기로 허브 간을 운송하고, 지상 물류와 연결하는 통합 에어 물류 네트워크",3,2026-03-26T06:54:53Z
1674,TECH,"웹툰,애니메이션,게임,영상 모든 서브컬쳐를 아우르는 어셋 만들기",3,2026-03-26T06:52:31Z
1673,TECH,"""19년 차 K-뷰티 전문가의 안목과 독창적인 캐릭터 IP를 결합하여, 일상 속 완벽한 '쉼'을 제안하는 휴식 테마의 라이프스타일  브랜드 'SAUNA DAY'""",3,2026-03-26T06:51:52Z
1672,TECH,라이브 콘텐츠 스튜디오,2,2026-03-26T06:51:14Z
1663,TECH,실버 인력을 활용한 AI 학습용 데이터 정제(Data Labeling) 플랫폼,3,2026-03-26T06:48:00Z
1662,TECH,"메신저 대화 요약, 일정 등록, 추억 앨범 만들어주는 ai",2,2026-03-26T06:47:51Z
1661,TECH,캐드를 대체하고 안전하게 작업한다,1,2026-03-26T06:47:46Z
1659,TECH,소프트웨어 레고 플랫폼,2,2026-03-26T06:47:30Z
1650,TECH,원투룸 ‘호실 단위 데이터 표준 DB 구축을 통한 허위매물·전세사기 사전 예방 안심 정보 기준(표준) 서비스,2,2026-03-26T06:45:31Z
1640,TECH,빅데이터 기반 퍼스널 diy 향수 키트,3,2026-03-26T06:42:25Z
1638,TECH,"""AI 가변적 해석 알고리즘 기반의 피지컬 로봇 암(Robot Arm) 파인아트 구현 솔루션""",1,2026-03-26T06:42:06Z
1637,TECH,매수자 중심에 부동산  거래안전 서비스,2,2026-03-26T06:42:01Z
1634,TECH,프리랜서와 소규모 제작사가 견적·계약·피드백·승인·납품·대금증빙까지 한곳에서 안전하게 처리하는 협업 플랫폼,2,2026-03-26T06:41:23Z
1627,TECH,부드럽게 자전거를 수직으로 거치 할 수 있어요. 수평주차는 공간을 많이 차지해요.,4,2026-03-26T06:39:59Z
1623,TECH,이벤트와 채용을 편리하게 해주는 예약 어플리케이션,2,2026-03-26T06:39:23Z
1616,TECH,위성정보 및 IOT를 활용한 재난안전 플랫폼 구축,2,2026-03-26T06:37:41Z
1614,TECH,모두에게 안전한 여행,3,2026-03-26T06:37:20Z
1608,TECH,"전구 어플(전주친구)-한국인, 외국인 가리지 않고 친구 사귀고 함께 체험, 공연 등 소개를 통한 체험 기회 제공",3,2026-03-26T06:35:44Z
1606,TECH,파이썬을 배우는 모두를 위한 플랫폼,2,2026-03-26T06:35:35Z
1604,TECH,도전! 온라인 왕진 서비스,2,2026-03-26T06:35:25Z
1600,TECH,자영업자의 유휴 시간 매출화를 돕는 위치 기반 실시간 할인 플랫폼,3,2026-03-26T06:34:27Z
1596,TECH,디지털취약계층의 수급권 확인 절차 간소화 시스템,5,2026-03-26T06:33:05Z
1587,LOCAL,공인중개사 기반 '안심 주거 케어' 플랫폼,0,2026-03-26T06:31:00Z
1582,TECH,우리 아이마음통역소,2,2026-03-26T06:30:12Z
1580,TECH,모빌리티 네이티브 충전 인프라,1,2026-03-26T06:28:49Z
1579,TECH,디지털 게임과 미디어로 배우는 즐거운 사회정서교육,2,2026-03-26T06:28:47Z
1576,LOCAL,누구나 내 인생의 주인공!!  동네 어르신들의 삶을 동화형 자서전으로 만들어주는 사업,1,2026-03-26T06:27:27Z
1572,TECH,공조냉동 전문가가 직접 관리하는 스마트팜 지열히트펌프 에너지 효율화및 정기 세척서비스,2,2026-03-26T06:26:57Z
1567,TECH,"돈을 가르치지 않습니다, 선택을 훈련합니다. 12주 후 아이의 행동이 바뀌는 경제교육 시스템",3,2026-03-26T06:23:50Z
