id,division,summary,likeCount,s1,s2,s3,total,rationale
5550,TECH,1인 브랜드 운영자를 위한 오프라인 입점처 및 제품 재고 관리 툴,2,5,6,5,16,"1인 브랜드 오프라인 입점 재고툴, 명확 pain"
5556,TECH,AI 기반 맞춤형 홈 재활 서비스,2,4,5,5,14,"AI 홈재활 서비스, 추상적"
5564,TECH,"드라이브스루에서 대기 없이, 미리 주문하고 도착 즉시 픽업하는 사전주문 플랫폼",2,5,6,5,16,"드라이브스루 사전주문, 시장 있음"
5518,TECH,VIBE 코딩을 통한 개발자의 변화와 알고리즘의 이해를 개발의 중요성을 알리는 창의융합 B2C교육.,13,3,4,4,11,"VIBE 코딩 B2C 교육, 차별성 약함"
5546,TECH,제품과 예술작품을 전시하기 위한 모둘형 좌대 대여 사업,3,4,4,3,11,"모듈형 좌대 대여, 좁은 시장"
5535,TECH,"한국, 미국, 일본, 중국의 지인 과학자 네트워크를 활용힌 스타트업(60세 이상의 재능기부) 지원하는 재능기부사업단의 운영.",2,2,2,2,6,"재능기부사업단 운영, 기술 없음"
5488,TECH,"어디든 함께했던 옷에 아이의 기억을 담아, 영원히 곁에 머무는 디지털 유품 업사이클링 서비스",1,4,4,4,12,"옷 디지털 유품 업사이클, 니치 WTP 약함"
5530,TECH,작가와 팬을 연결해주는 굿즈플랫폼,1,3,4,4,11,"작가 팬 굿즈 플랫폼, 포화"
5532,TECH,"고 효율의 인덕션 보일러로 비닐하우스, 사우나, 수영장 등의 온수 공급으로 비용 절감과 환경 개선을 위함.",1,6,6,5,17,"인덕션 보일러, 에너지 절감 하드웨어"
5473,TECH,차량에 달린 카메라와 GPS를 이용해 도로 및 도로 주변 환경개선 요청 자동 접수 및 지역업체 유지보수 요청,1,6,6,5,17,"차량 카메라 도로 유지보수 자동접수, B2G"
5493,TECH,라이프스타일 만족도 증가의 인테리어,1,2,3,3,8,내용 모호
5519,TECH,전국 축제·행사 정보를 한곳에 모아 지역·관심사별 맞춤 알림과 변경 안내를 제공하는 스마트 축제 앱,2,3,4,4,11,"축제 정보 앱, 차별성 약"
5399,TECH,"공공데이터 API를 활용 실거주 인증, 공인중개사 평가 기반 검증형 부동산 리뷰",2,5,6,5,16,"검증형 부동산 리뷰 공공데이터, 명확 pain"
5517,TECH,“건물 설비 데이터를 분석해 고장을 예측하고 자동 관리하는 스마트 시스템”,1,6,7,6,19,"건물 설비 고장 예측 스마트시스템, B2B pain"
5486,TECH,제주 송악꿀로 만든 무설탕 지소화성 슬로우 쿠키,3,3,4,4,11,"무설탕 송악꿀 쿠키, 식품 차별성 약"
5504,TECH,제조업 분야의 시니어 노하우를 활용한 도면 자동견적 시스템 개발 및 컨설팅. 추후 발주부터 제작까지 자동화 가능한 사전 데이터 구축 및 견적.제품제작 불합리 해소 목적.,2,6,7,5,18,"제조업 도면 자동견적, 명확 B2B pain"
5498,TECH,심부열 고주파와 방사형 체외충격파 결합 복합 솔루션,3,5,5,4,14,"고주파 체외충격파 복합솔루션, 의료기기 규제"
5279,TECH,매달 1만 원으로 부담없이 참여하는 스타트업 엔젤투자. 100만 명을 모아 매달 100억 원이 스타트업 투자 재원으로 활용될 수 있게. 리스크는 낮추고 시장은 활성화.,2,4,5,5,14,"1만원 엔젤투자 크라우드, 규제 리스크"
5491,TECH,비정형 감정 데이터를 AI로 컨텐츠화하여 선물 경험으로 전환하는 O2O 기반 디지털 플랫폼,1,3,4,4,11,"감정 데이터 선물 O2O, 추상적"
5446,TECH,AI기반 개인 맞춤화 국비 부트캠프 비교/분석/추천 빅데이터 플랫폼,4,4,5,4,13,"국비 부트캠프 비교 플랫폼, 니치"
2345,TECH,디자이너 및 생산관리자를 위한 의류 생산 발주 자동화 서비스 D-Works,1,5,6,5,16,"의류 발주 자동화 D-Works, B2B pain"
5478,TECH,이젠 실버의 시대  개인의 건강을 개인이 지켜 나아가자,1,2,3,3,8,구호 뿐 내용 없음
5467,TECH,"보호자, 요양기관, 요양보호사를 하나로 연결해 실시간 케어기록과 소통을 제공하는 원스탑 실버케어 플랫폼",4,5,6,5,16,"실버케어 원스탑 플랫폼, 경쟁 치열"
5359,TECH,방사능  및  중금속 해독  소요 시간의 단축이 가능한 기능성 식품 제조,1,5,5,4,14,"방사능 중금속 해독 기능식품, 규제 증명 필요"
5452,TECH,웹툰이나 웹소설등 ip의 파워가 있지만 자본력 기술력이 부족한 회사에 ai를 활용해 게임을 개발해줍니다. 원소스 멀티유즈의 스택을 한번 쌓아갈수록 ip의 힘은 몇배씩 강해집니다.,1,5,5,6,16,"IP 기반 AI 게임 개발 대행, 복잡"
5440,TECH,"고흥 별빛, 우주미디어쇼",1,2,3,3,8,우주미디어쇼 모호
5339,TECH,"백금 없는 저가형, 고효율 해수 수전해용 마이크로(나노) 캡슐 전극 기술",1,9,7,8,24,"백금없는 해수 수전해 나노캡슐 전극, 강한 기술 해자"
5375,TECH,"AI가를 활용하여 매일 자녀에게 성장 메시지를 담은 맞춤 편지 초안을 써주는 서비스, '엄마의 편지'",1,3,4,4,11,"AI 엄마 편지, GPT wrapper"
5426,TECH,도전! 아이와 함께 공부,1,1,2,2,5,내용 부재
5396,TECH,실제 암호화폐 데이터를 희귀도로 변환해 수집과 합성을 즐기는 카드 컬렉션 앱,2,4,4,4,12,"암호화폐 카드 컬렉션 게임, 규제 리스크"
1666,TECH,개인 투자자를 위한 실시간 기업 성장성 평가 및 데이터 시각화 플랫폼,1,4,5,5,14,"기업 성장성 시각화 플랫폼, 경쟁 포화"
5411,TECH,AI를 통해 체형별 맞춤 코디를 추천하고 컨설팅하는 플랫폼 및 오프라인 매장,2,4,5,5,14,"AI 체형 코디 추천, 경쟁 있음"
5004,TECH,"붙이기만 하면 버티는 힘이 달라지는, 강인한 관절·근육 케어 패치",1,5,5,5,15,"관절 근육 케어 패치, 제품 포화"
5385,TECH,“쇼핑할 때마다 비트코인을 적립해주는 리워드 커머스 플랫폼”,1,4,5,5,14,"비트코인 리워드 커머스, 규제 리스크"
5357,TECH,"AR 기술을 활용해 작품을 내 공간에 미리 전시해보고, 신진 작가의 작품을 더 쉽게 발견·거래할 수 있도록 돕는 글로벌 아트 플랫폼입니다.",1,6,6,7,19,AR 아트 플랫폼 글로벌 확장성
5376,TECH,GPS와 NFC를 이용해서 실종 반려 동물 빠르게 가족의 품으로 보내주기,2,4,4,4,12,"GPS NFC 반려동물 실종, 차별성 약"
5341,TECH,DB 크로스레퍼런싱을 통한 실종자 수색 시스템 및 오픈 DB 사이트,1,5,4,4,13,"실종자 DB 크로스레퍼런싱, 공공 수요"
5316,TECH,관세 폭탄 없는 크로스보더 무역: 한국-브라질 양방향 구매대행 세금 계산 자동화 솔루션,2,6,7,6,19,"한국-브라질 관세 자동화, 구체 pain"
5336,TECH,깊은 초점심도와 넓은 시야각을 갖는 고배율 광학 렌즈,1,7,6,6,19,"고배율 광학렌즈, 하드웨어 기술 해자"
5037,TECH,기업과 근로자를 동시에 지키는 AI 기반 노동 컴플라이언스 플랫폼 — 예방부터 사후 보호까지,1,6,7,6,19,"AI 노동 컴플라이언스, B2B pain 규제 해자"
5346,TECH,자동화 AI 인플루언서 스튜디오,2,4,5,5,14,"AI 인플루언서 스튜디오, 경쟁 치열"
5340,TECH,중대형견들도 사이즈걱정없이 더러워질 걱정없이 힙해질수있다! / 스탠다드핏+딥체스트핏 두가지의 국내 유일무이 아웃도어 브랜드,2,4,5,4,13,"중대형견 아웃도어 브랜드, 서비스 니치"
3626,TECH,"생활 문화 기반 탄소 감축, 기부 전환 플랫폼",1,3,4,4,11,"탄소 감축 기부 플랫폼, 수익 모델 약"
5315,TECH,셀프스토리지에 새로운시작 이륜차도 보관한다!,2,5,5,4,14,"이륜차 셀프스토리지, 니치 서비스"
5306,TECH,폐플라스틱 업사이클링 기반의 반려견 맞춤형 재활 보조기 개발 아이디어,1,5,4,4,13,"폐플라스틱 반려견 재활 보조기, 니치"
5295,TECH,담보부부실채권(npl) 경매 (중개) 플랫폼,2,5,6,4,15,"NPL 경매 플랫폼, 규제 좁은 시장"
5301,TECH,예비·신혼부부를 위한 결혼·주거 통합 지원 AI Agent 기반 라이프스타트 플랫폼(NIDO),10,5,6,5,16,"신혼부부 라이프스타트 AI, 명확 고객"
5282,TECH,스마트폰 일상 통화 음성의 AI 분석을 통해 중년층의 인지 건강 위험 신호를 조기에 발견하고 예방적 관리를 돕는 디지털 헬스케어 서비스,2,7,6,7,20,"통화 음성 AI 인지건강 조기 발견, 데이터 moat"
5283,TECH,K아트 브랜딩 환경보호 생활소품,1,3,4,4,11,"K아트 환경 소품, 차별성 낮음"
5269,TECH,AI 성공예측과 핀테크 기반 소멸 포인트를 활용한 문화창작 크라우드펀딩 플랫폼 개발,6,4,4,4,12,"AI 성공예측 문화창작 크라우드펀딩, 복잡"
5271,TECH,세계 최초! 일반 시청자가 직접 [View Control] 가능한 Mass Media System : 옵져뷰360!!,1,5,4,5,14,"360 뷰 컨트롤 미디어, 하드웨어 수요 불명"
2349,TECH,"말 한 줄로, 나만의 앱을 몇 초 안에 만들어주는 AI 앱 생성 플랫폼",3,4,5,6,15,"AI 앱 생성 플랫폼, 경쟁 극심 (Replit 등)"
5264,TECH,"해양 공공데이터와 제미나이(Gemini) 3를 결합하여, 맞춤형 바다낚시 인포그래픽을 매일 자동 발행하는 AI 콘텐츠 플랫폼.",3,3,4,4,11,"바다낚시 인포그래픽 AI, GPT wrapper"
5247,TECH,도전 쇼피나 아마존등의 플랫폼을 이용해 빠르게 성장하고있는k-뷰티를 동남에 6개국에 판매 예정 내가 만든 뷰티브랜드로 한국에서는 비용절감 해외에서는 k-뷰티를 알리고 해외수츨하겠다,2,3,4,4,11,"K뷰티 동남아 판매, 기술 없음"
5253,TECH,소상공인 리뷰 답변과 재방문 유도 문구를 자동 생성해 매출 향상을 돕는 AI SaaS,2,4,5,5,14,"소상공인 리뷰 답변 AI SaaS, 경쟁 많음"
5225,TECH,"지역 소상공인 매출 200% 증대와 청년 일자리 창출을 위한, AI 기반 글로벌 숏폼 마케팅 자동화 SaaS 플랫폼",3,4,5,6,15,"AI 숏폼 마케팅 SaaS, 경쟁 치열"
5229,TECH,"입으로 불지 않아도 자동으로 식히고 적정 온도를 알려주는 유아용 스마트 스푼, 부모에겐 더 위생적인 이유식을, 아이에겐 충치 걱정 없이 더 안전한 한입을.",3,6,6,5,17,"유아용 스마트 스푼, 구체 pain 하드웨어"
5228,TECH,한국인과 외국인 유학생이 언어가 아닌 활동을 통해 자연스럽게 친구가 되는 소셜 액티비티 매칭 플랫폼,2,4,5,5,14,"한국인-유학생 액티비티 매칭, 니치"
5219,TECH,Ai를 사용해서 애니메이션 영상을 제작,3,2,3,3,8,"AI 애니 제작, 추상적"
1944,TECH,AI가 기록을 정리하고 동네 트레이너가 피드백하며 사람과 사람을 연결하는 그룹 PT 플랫폼 Boat(보트),2,5,5,5,15,"그룹PT 플랫폼, 지역 스케일 제한"
945,TECH,유니폼을 자산으로 만들어줄 유니폼 케이스,0,3,4,3,10,유니폼 케이스 니치
5205,TECH,"관광지가 아닌 ‘진짜 한국’을, 로컬과 함께 경험하게 만드는 외국인 여행 매칭 서비스",2,5,5,5,15,"외국인 로컬 여행 매칭, 경쟁 있음"
5181,TECH,"복잡한 주식 정보를 하나의 SGNL로, 초보 투자자의 판단을 대신하는 AI 투자 비서",3,4,5,5,14,"AI 투자 비서 SGNL, 경쟁 극심"
5175,TECH,양자컴퓨터와 데이타센타 고성능 gpu시스템을 활용한 하이브리드 퀀텀 플랫폼 사용 서비스,2,5,4,6,15,"양자컴퓨터 하이브리드 플랫폼, 버즈워드"
5164,TECH,사주팔자 명리학을 Global 자기이해 콘텐츠로 — Vivaspoon.com (비바스푼),3,4,5,6,15,"사주 글로벌 자기이해 콘텐츠, 경쟁 치열"
4341,TECH,"맞춤가발을 어플과 가발제작 로봇으로 국내생산, 시간,비용 절감 및 고객 편의성 제공 및 해외수출",1,6,6,6,18,"맞춤가발 로봇 제작, 하드웨어 난이도 해외수출"
3679,TECH,"AI가 대체할 수 없는, 진짜 사람의 이야기를 크리에이터에게 연결하는 스토리 마켓플레이스",1,5,5,5,15,"사람 스토리 마켓플레이스, 수요 불명"
5153,TECH,"​빈집 철거 연금 플랫폼: 두꺼비집 | 노후 빈집을 신탁 후 태양광·주차장등으로 재생해 소유주에겐 생활연금을, 국가엔 유휴 부지를 제공하는 에너지 수익형 공공 기여 프롭테크 모델",1,6,6,5,17,"빈집 연금 프롭테크, 복잡하지만 공공 pain"
5166,TECH,도전! 근력운동으로 전기를 만드는 친환경 피트니스!,3,3,3,3,9,"근력 전기생산 피트니스, 에너지 비효율"
4931,TECH,"[AI 평가용 AI] 인공지능의 성능, 업무역량, 경제성을 평가하는 AI 에이전트 ""튜링(Turing)""",1,6,6,6,18,"AI 평가 AI 에이전트, 메타 수요 있음"
5161,TECH,오늘도 기다려지는 강아지의 선물 상자,2,3,4,4,11,"강아지 선물상자, 서브스크 포화"
5156,TECH,블랙박스 영상 클릭한번으로 경찰청 신고 접수,1,5,6,5,16,"블랙박스 신고 접수, 명확 pain 규제 의존"
5131,TECH,"가죽공예 기반 마음치유 플랫폼 테라레더(TheraLeather)는 가죽공예의 타공(발산), 바느질(몰입), 완성(성취) 공정을 심리 치료와 결합한 전문 예술치유 솔루션",1,4,4,4,12,"가죽공예 심리치유, 서비스 스케일 제한"
5151,TECH,K-POP 포토카드 분철 플랫폼,1,4,5,5,14,"K-POP 포토카드 분철 플랫폼, 팬덤 니치"
5027,TECH,기후 및 재난 장기시계열 데이터기반 자연재난대응 공공 및 민간자원배분 시스템,2,6,6,5,17,"기후 재난 자원배분 시스템, B2G"
5136,TECH,"부고 알림부터 부의금 관리, 기일 알림까지 유가족의 장례 전 과정을 돕는 디지털 장례 관리 서비스",4,5,6,5,16,"디지털 장례 관리, 명확 pain 니치"
5055,TECH,"무드체크 _ 나만의 감정길항제  ""오늘의내가 힘들어 아무것도 할수없을 때 어제의 내가 나를 위로해준다""",2,3,3,3,9,"감정 일기 앱, 차별성 없음"
5157,TECH,펜션 운영자를 위한 홍보·청소 품앗이·용품 공동구매를 연결하는 통합 관리 플랫폼,1,4,5,4,13,"펜션 운영자 통합 플랫폼, 니치"
3883,TECH,"내화학 물질을 다루는 현장근로자의 필요한 PPE(보호구),누구나 쉽게 적합한 보호구를 찾을수 있는 PPE guide",2,5,6,5,16,"PPE 가이드 플랫폼, B2B 안전 pain"
1721,TECH,"초고령사회, 화장실에서 시작되는 건강관리  [스마트 변기 커버]",24,6,6,5,17,"스마트 변기 커버 건강관리, 하드웨어 pain"
5122,TECH,외국인 환자를 대한민국으로!!,1,3,4,4,11,"외국인 환자 유치, 구체 기술 없음"
1896,TECH,"OpenClaw 기반 다중 AI 에이전트 자율 협업 플랫폼, '넥서스콜(NexusCall)'",1,6,6,7,19,"OpenClaw 다중 AI 에이전트 플랫폼, 기술 깊이"
4653,TECH,AR을 활용한 의료기기 사용법 교육 솔루션,3,5,5,5,15,"AR 의료기기 교육, 니치 B2B"
5127,TECH,골든타임 확보를 위한 원터치 위치 전송 및 긴급 호출 시스템,1,4,5,4,13,"원터치 긴급 호출, 차별성 약"
3793,TECH,폐업철거-부동산 시장을 통합하는 기술자 서비스,2,5,5,4,14,"폐업철거 부동산 통합, 좁은 로컬"
538,TECH,아픈 몸으로 헤매지 않게 — 환자를 위한 종합병원 실시간 안내 시스템,3,5,6,5,16,"종합병원 실시간 안내, 명확 pain 도입장벽"
5120,TECH,팜엑스 AI 바이브 코딩 스마트팜 키트,3,4,4,4,12,"팜엑스 바이브코딩 스마트팜 키트, 추상"
5121,TECH,도전! 나만의 금리비교프로그램!,2,2,3,3,8,금리비교 도전 구호
4164,TECH,공간 구조와 사용 목적에 맞 성능 검증 기반 방음·음향 공간 Design-Build 솔루션입니다.,2,6,6,5,17,"방음 공간 Design-Build, 전문 서비스"
4981,TECH,"오염되고 혼합되어 폐기되는 생활 및 산업 폐플라스틱을 원료로, 분류 세척 과정없이 다양한 제품을 생산할 수 있는 특허기술과 설비.",4,8,7,7,22,"오염 폐플라스틱 무세척 재활용 특허, 기술 해자"
5070,TECH,"NO연락 NO부담 JUST 체크온, 오늘도 원터치 안심 체크온 - 매일 연락하지 않아도, 서로의 안심을 확인하는 생활 밀착형 안전 서비스",13,4,5,5,14,"원터치 안심체크온, 경쟁 있음"
5086,TECH,피지컬ai와 지역 농장을 이어주는 장 만들기 프로젝트 _  애그링크(ag-link),1,4,4,4,12,"피지컬AI 지역농장 연결, 추상"
4995,TECH,"AI 에이전트가 데이터로 미래를 예측하고 자산화하는, 블록체인 기반 차세대 AI 예측 시장 플랫폼 'FATE Market'입니다.",3,4,4,5,13,"AI 예측시장 블록체인, 버즈워드 규제"
5102,TECH,F45를 플랫폼화 시키는 목표,1,3,4,4,11,"F45 플랫폼화, 구체성 부족"
5088,TECH,취준생 실행정지 해결을 위한 AI 퍼포먼스 코칭 서비스,2,4,5,5,14,"취준생 AI 퍼포먼스 코칭, 경쟁"
4978,TECH,재회 서비스 퇴치! 친구에게 말하긴 어렵고 심리상담은 부담스러운 2035세 여성을 위한 이별 회복 웰니스 플랫폼,3,4,5,5,14,"이별 회복 웰니스 플랫폼, 좁은 타겟"
5081,TECH,"손으로 남긴 작품을 기록하고, 추억을 작품으로 이어주다",2,3,4,4,11,"손작품 기록 서비스, 추상"
4647,TECH,에어컨설치 표준 플랫폼,2,5,6,5,16,"에어컨 설치 표준 플랫폼, B2B pain"
5071,TECH,전화영업 AI 어시스턴트 앱,3,5,6,6,17,"전화영업 AI 어시스턴트, 명확 B2B pain"
5065,TECH,고유가 시대에 전기생산,2,3,4,4,11,고유가 전기생산 구호
5044,TECH,커스텀마이징 우드볼  전통 귀주머니 실크향낭,2,3,4,4,11,우드볼 전통 향낭 공예
5059,TECH,도전! 나만의 1인 개발 가이드!,2,2,3,3,8,구호 뿐
5049,TECH,고양이가 하는 게임,2,2,3,3,8,고양이 게임 추상
5033,TECH,편견있는 커핑의 인식을 깨는 High quality/sensitivity&low price 브랜드,2,4,4,4,12,"커핑 브랜드, 기술 없음"
3801,TECH,"36년 국어교사의 감성을 담아 음성 하나로 대화·인지게임·정서케어·안전모니터링을 제공하는 시니어 전용 AI 동반자, 「마음이음」입니다.",1,5,6,5,16,"시니어 음성 AI 동반자, 경쟁 있음"
5030,TECH,AI기반  자동추적 멀티캠 시스템,1,6,6,6,18,"AI 자동추적 멀티캠, 콘텐츠 B2B"
5019,TECH,AI 기반 ‘제품 체험형 쇼핑 플랫폼’,1,4,5,5,14,"AI 제품 체험 쇼핑, 추상"
5020,TECH,폐기물을 돈 되는 자원으로 바꾸는 AI 기반 자동 선별로봇 시스템,1,7,7,7,21,"폐기물 AI 선별로봇, 환경 기술 해자"
4597,TECH,합리적인 예산으로 큰 인테리어 효과가 있는 TV 우드프레임 또는 간살 액자 등을 제작 및 판매 해보고 싶습니다.,1,3,4,3,10,"TV 우드프레임 액자, 취미 수준"
4994,TECH,출퇴근길 승·하차 태그를 나만의 음성으로 송출해주는 개인 맞춤형 교통 음성 서비스,1,3,3,3,9,"교통 개인음성 송출, 상업성 낮음"
5009,TECH,지방시대를 맞은 정보의 격차해소 솔루션!,2,3,4,4,11,지방 정보격차 구호
5005,TECH,피로한 공개형 SNS 대신 새로운 소셜 플랫폼이 필요한 시대가 됐다! 진짜 관계를 맺는 프라이빗 소셜 플랫폼 마카이브,1,4,4,5,13,"프라이빗 소셜 플랫폼, 경쟁 치열"
4954,TECH,평소와 다름없는 그날을 위한 [황토볼 지압패치 & 혈자리 마사지기],2,3,4,3,10,"황토볼 지압패치, 차별성 약"
4991,TECH,노인과 대화상대를  매칭해주는 앱,1,3,4,4,11,노인 대화상대 매칭 앱
4990,TECH,캠핑이 힘든 이유는?,1,2,3,3,8,내용 부재
4993,TECH,mindframe : 사람의 판단과 감정을 구조화해서 더 나은 선택을 하게 만드는 의사결정 OS,1,5,5,6,16,"의사결정 OS 마인드프레임, 추상적"
4982,TECH,"원룸 저가 인테리어 컨설팅, 고유가 시대에 청년들이 거주중인 원룸에 낮은가격으로 인테리어 시공",1,3,4,3,10,"원룸 저가 인테리어, 로컬 서비스"
4974,TECH,엔터테이먼트 데몬헌터스에 루미 역할,2,1,1,1,3,내용 없음
4972,TECH,AI 기반 글로벌 성경 스토리 IP 플랫폼: 검증형 소설·애니메이션·교육 콘텐츠 제작 서비스,2,5,5,6,16,"AI 성경 스토리 IP, 니치 글로벌"
2470,TECH,러너의 공간을 잇다,2,3,4,4,11,"러너 공간 연결, 추상"
4897,TECH,부모를 대신해 초등학생의 문해력을 키우는 AI독서 코칭 서비스,2,5,6,5,16,"초등 문해력 AI 코칭, 경쟁 있음"
4949,TECH,유럽식 시계 복원 시스템,2,5,5,4,14,"유럽식 시계 복원, 니치 서비스"
4932,TECH,디지털 소외계층 및 농촌 지역을 위한 AI 아바타 기반 대화형 행정 키오스크,8,5,6,5,16,"디지털 소외계층 AI 키오스크, B2G"
4927,TECH,촉감으로 말하는 감정스티커,4,3,4,4,11,"촉감 감정 스티커, 니치"
4907,TECH,법규 리스크 관리 솔루션 플랫폼,2,5,6,5,16,"법규 리스크 플랫폼, 추상 B2B"
143,TECH,"흩어진 스크린샷이미지, 링크공유, 좋아하는 사진등  저장만 하면  AI가 알아서 분류하고 당신의 생각의 계절과 같은 공간을 만들 수 있습니다.",5,5,5,6,16,"스크린샷 AI 분류 공간, 경쟁 있음"
4879,TECH,페트리움 : AI 아바타와 이웃이 함께 키우는 '스마트 펫 시티',2,4,4,4,12,"페트리움 스마트펫시티, 추상"
4925,TECH,"Actinova는 커널 레벨에서 보이지 않던 위협을 탐지하고, 실시간 행위 기반 분석으로 시스템 보안을 강화하는 차세대 보안 솔루션입니다",4,7,7,7,21,"Actinova 커널 EDR 보안, 기술 해자"
4910,TECH,가치투자를 도와주는 도구,2,3,4,4,11,"가치투자 도구, 추상"
4921,TECH,개발자 특화 서버 및 기계 제어용 커스텀 운영체제,2,5,4,4,13,"개발자 커스텀 OS, 니치 기술"
4919,TECH,내가 들어가서 살 집의 환경을 알고 싶어요,3,3,4,4,11,"집 환경 정보 알고싶어요, 추상"
4914,TECH,"See near (시니어), 보호자와 함께하는 스마트 노인 복약 관리 플랫폼",5,5,6,5,16,"시니어 복약 관리 플랫폼, 경쟁 있음"
4912,TECH,"AI 기반 인바디 검사 결과 분석 및 안마 루틴 및 강도 최적화, AI기반 대화 기술 접목 안마기기 제작 스타트업",3,5,5,5,15,"AI 인바디 안마기기, 하드웨어"
4127,TECH,"브랜드마다 하던 정품등록, 이제 한번이면 끝",2,5,6,6,17,"정품등록 통합 플랫폼, 명확 pain"
4892,TECH,생성형 AI / 3D 기반 프리비즈 및 저예산 고효율 애니메이션 제작 서비스,3,5,6,6,17,"생성형 AI 프리비즈 애니 제작, 경쟁"
4867,TECH,"원어민 없이도 발음,회화,피드백을 실시간으로 제공하는 al 영어 튜터 앱",3,4,6,7,17,"AI 영어 튜터 앱, 경쟁 극심 큰 시장"
4888,TECH,AI 기반 개인화 캐릭터 IP 생성 및 DIY/완성형 굿즈 마켓플레이스 플랫폼,6,4,5,5,14,"AI 캐릭터 IP 굿즈 마켓, 경쟁"
4889,TECH,AI 기반 시니어 인생 스토리 콘텐츠 제작 플랫폼,8,4,5,5,14,"시니어 인생스토리 AI, 니치"
685,TECH,보행 취약 구간의 야간 안전을 저비용으로 해결하는 공공 인프라 솔루션 ( KS 표준 기반 U자형 인터록킹 태양광 보도블럭 ),3,6,6,5,17,"U자형 태양광 보도블럭, 공공 하드웨어"
4876,TECH,팀원 모집 플랫폼(Let's Gather),4,3,4,4,11,"팀원 모집 플랫폼, 경쟁"
4871,TECH,로봇과 함께하는 기술,2,2,3,3,8,구호 뿐
4835,TECH,경력 단절 여성의 '공백'을 '가능성'으로 재정의하는 AI 기반 글로벌 원격 커리어 매칭 플랫폼,2,5,6,6,17,"경단녀 글로벌 원격 매칭, 경쟁 있음"
4775,TECH,공존 가능한 길고양이,3,2,3,3,8,"길고양이 공존, 구호"
4526,TECH,지체장애인을 위한 제품,2,3,4,3,10,"지체장애인 제품, 추상"
4694,TECH,거래의 신뢰를 기술로 보장해줄 수는 없을까?   프리랜서와 클라이언트가 안심하고 거래하는 에스크로 기반 계약·정산 AI / 핀테크 플랫폼,2,6,7,6,19,"프리랜서 에스크로 AI 핀테크, 명확 pain"
4811,TECH,완구형 소형 로봇들을 개발해 캐릭터 사업,3,4,4,5,13,완구형 로봇 캐릭터 사업
4701,TECH,드론으로 새를 쫓는다,2,5,5,4,14,"드론 조류 퇴치, 기존 제품 있음"
4828,TECH,모바일 only WMS,2,4,5,5,14,"모바일 only WMS, 경쟁"
4815,TECH,표준 응급처치가 어려운 영유아 및 노약자를 위한 '비침습적 기도 이물질 제거 보조기기',5,6,6,5,17,"비침습 기도 이물질 제거기, 의료기기 규제"
1109,TECH,1인 창업가를 위한 AI 로고 제작 서비스,3,3,4,5,12,"AI 로고 제작, 경쟁 치열 wrapper"
1597,TECH,학생의 사고 과정을 데이터로 분석해 개념 이해를 판별하는 AI 학습 분석 플랫폼,3,6,6,6,18,"학생 사고 AI 학습 분석, 에듀테크"
4718,TECH,AI 3D 렌더링 기술을 활용한 패션 전문 맞춤 디자인 및 제작 서비스,3,5,5,6,16,"AI 3D 패션 맞춤 디자인, 경쟁"
4783,TECH,자동차 실내 커스터마이징을 제품화 판매·시공 가능하게 만드는 키트 브랜드,1,4,5,4,13,"차량 실내 커스터마이징 키트, 니치"
4789,TECH,학생의 독서 활동과 사고 과정을 기록하는 ‘디지털 독서 성장 리포트’ 서비스,2,4,5,5,14,"디지털 독서 성장 리포트, 에듀 니치"
4782,TECH,"AI 시대, 창업자의 판단을 데이터로 검증하는 플랫폼 커피큐",2,4,5,5,14,"창업자 판단 검증 플랫폼, 추상"
4778,TECH,"배터리를 재사용, 제재조, 수리 사업을 관리하는 솔루션을 개발 운영",1,5,5,5,15,"배터리 재사용 사업 관리 SaaS, B2B 니치"
4774,TECH,"미국에서 K-Pop, K-Culture에 관심있는 미국인들이 자연스럽게 한국주식을 좀 더 쉽게 살 수 있게 해주는 플랫폼.",1,5,5,6,16,"한국주식 미국 K-pop 연결, 규제 난이도"
4768,TECH,"경력 단절과 기업을 이어주는 플랫폼, 중소형 회사에는 경력단절된 전문가를 단기부터 장기까지 필요에 의해 연결되는 하나의 새로운 상생 플랫폼",1,4,5,5,14,"경단 전문가 매칭 플랫폼, 경쟁"
4468,TECH,"내 유전자가 말해주는 오늘의 식단 — 프레시픽, 냉장고 사진 한 장과 유전자 검사 결과로 나와 내 가족에게 꼭 맞는 레시피를 즉시 만들어드립니다.",4,5,5,5,15,"유전자 냉장고 사진 레시피, 복잡"
4765,TECH,"폭우에도 안전한 우리동네, 스마트 맨홀 시스템",32,6,6,5,17,"스마트 맨홀 시스템, B2G 공공"
4771,TECH,귀차니즘을 해결하는 플랫폼,1,2,3,3,8,구호 뿐
4728,TECH,AI로 아이돌을 만들고 데뷔시키며 팬덤까지 키우는 SNS 플랫폼,2,4,4,5,13,"AI 아이돌 팬덤 SNS, 경쟁"
4751,TECH,찜닭 소스와 식재료를 표준화하여 외식업장의 조리 효율과 수익성을 높이는 통합 공급 시스템,2,4,5,4,13,"찜닭 표준화 외식 공급, 니치"
4732,TECH,PC방과 개인 PC의 유휴 GPU를 AI 개발자에게 저렴하고 안정적인 추론 인프라로 제공하는 분산형 GPU 마켓,3,7,6,7,20,"PC방 유휴 GPU 분산 마켓, 재미있는 기술 접근"
4752,TECH,조기환 화이팅이다!!!!,2,1,1,1,3,내용 부재
